"Date","Yield from British Government Securities, 10 year Nominal Par Yield              [a] [b]             IUDMNPY"
"01 May 98","5.7623"
"30 Apr 98","5.8503"
"29 Apr 98","5.8951"
"28 Apr 98","5.9135"
"27 Apr 98","5.9334"
"24 Apr 98","5.8265"
"23 Apr 98","5.8649"
"22 Apr 98","5.8644"
"21 Apr 98","5.7922"
"20 Apr 98","5.7826"
"17 Apr 98","5.7834"
"16 Apr 98","5.787"
"15 Apr 98","5.763"
"14 Apr 98","5.7558"
"09 Apr 98","5.7695"
"08 Apr 98","5.7728"
"07 Apr 98","5.7936"
"06 Apr 98","5.7789"
"03 Apr 98","5.7863"
"02 Apr 98","5.8488"
"01 Apr 98","5.9351"
"31 Mar 98","5.9203"
"30 Mar 98","5.9735"
"27 Mar 98","5.9636"
"26 Mar 98","5.9405"
"25 Mar 98","5.9252"
"24 Mar 98","5.9219"
"23 Mar 98","5.9441"
"20 Mar 98","5.9249"
"19 Mar 98","5.9903"
"18 Mar 98","5.9443"
"17 Mar 98","5.9397"
"16 Mar 98","5.9397"
"13 Mar 98","5.9855"
"12 Mar 98","5.9668"
"11 Mar 98","6.0077"
"10 Mar 98","6.0104"
"09 Mar 98","6.0109"
"06 Mar 98","6.0745"
"05 Mar 98","6.108"
"04 Mar 98","6.1421"
"03 Mar 98","6.1309"
"02 Mar 98","6.0594"
"27 Feb 98","6.1238"
"26 Feb 98","6.071"
"25 Feb 98","6.0688"
"24 Feb 98","6.0625"
"23 Feb 98","6.0312"
"20 Feb 98","5.9958"
"19 Feb 98","5.9789"
"18 Feb 98","5.9796"
"17 Feb 98","5.9418"
"16 Feb 98","5.9508"
"13 Feb 98","5.9677"
"12 Feb 98","5.9715"
"11 Feb 98","5.9938"
"10 Feb 98","6.0539"
"09 Feb 98","6.1259"
"06 Feb 98","6.127"
"05 Feb 98","6.1237"
"04 Feb 98","6.1458"
"03 Feb 98","6.1007"
"02 Feb 98","6.1071"
"30 Jan 98","6.0762"
"29 Jan 98","6.111"
"28 Jan 98","6.1485"
"27 Jan 98","6.1058"
"26 Jan 98","6.1092"
"23 Jan 98","6.0811"
"22 Jan 98","6.0709"
"21 Jan 98","6.0993"
"20 Jan 98","6.089"
"19 Jan 98","6.1082"
"16 Jan 98","6.0996"
"15 Jan 98","6.0868"
"14 Jan 98","6.0565"
"13 Jan 98","6.0042"
"12 Jan 98","5.9923"
"09 Jan 98","6.027"
"08 Jan 98","6.0786"
"07 Jan 98","6.1176"
"06 Jan 98","6.1203"
"05 Jan 98","6.16"
"02 Jan 98","6.3126"
"31 Dec 97","6.3244"
"30 Dec 97","6.3663"
"29 Dec 97","6.2377"
"24 Dec 97","6.2327"
"23 Dec 97","6.2513"
"22 Dec 97","6.2982"
"19 Dec 97","6.2844"
"18 Dec 97","6.3293"
"17 Dec 97","6.3515"
"16 Dec 97","6.3128"
"15 Dec 97","6.2932"
"12 Dec 97","6.3067"
"11 Dec 97","6.3157"
"10 Dec 97","6.4214"
"09 Dec 97","6.4507"
"08 Dec 97","6.5093"
"05 Dec 97","6.5553"
"04 Dec 97","6.4795"
"03 Dec 97","6.5125"
"02 Dec 97","6.4962"
"01 Dec 97","6.523"
"28 Nov 97","6.5159"
"27 Nov 97","6.5752"
"26 Nov 97","6.546"
"25 Nov 97","6.5365"
"24 Nov 97","6.5561"
"21 Nov 97","6.5733"
"20 Nov 97","6.5541"
"19 Nov 97","6.6338"
"18 Nov 97","6.6933"
"17 Nov 97","6.6503"
"14 Nov 97","6.6636"
"13 Nov 97","6.7624"
"12 Nov 97","6.8121"
"11 Nov 97","6.6962"
"10 Nov 97","6.6163"
"07 Nov 97","6.6078"
"06 Nov 97","6.6779"
"05 Nov 97","6.616"
"04 Nov 97","6.5932"
"03 Nov 97","6.6009"
"31 Oct 97","6.5745"
"30 Oct 97","6.589"
"29 Oct 97","6.6213"
"28 Oct 97","6.6283"
"27 Oct 97","6.593"
"24 Oct 97","6.5651"
"23 Oct 97","6.5766"
"22 Oct 97","6.6502"
"21 Oct 97","6.6454"
"20 Oct 97","6.6214"
"17 Oct 97","6.531"
"16 Oct 97","6.5347"
"15 Oct 97","6.4944"
"14 Oct 97","6.4565"
"13 Oct 97","6.4778"
"10 Oct 97","6.5488"
"09 Oct 97","6.5386"
"08 Oct 97","6.4681"
"07 Oct 97","6.3505"
"06 Oct 97","6.3174"
"03 Oct 97","6.2301"
"02 Oct 97","6.3603"
"01 Oct 97","6.3774"
"30 Sep 97","6.4798"
"29 Sep 97","6.5033"
"26 Sep 97","6.45"
"25 Sep 97","6.6541"
"24 Sep 97","6.6653"
"23 Sep 97","6.6993"
"22 Sep 97","6.6796"
"19 Sep 97","6.722"
"18 Sep 97","6.6734"
"17 Sep 97","6.7624"
"16 Sep 97","6.7475"
"15 Sep 97","6.9093"
"12 Sep 97","6.9507"
"11 Sep 97","6.9935"
"10 Sep 97","7.0066"
"09 Sep 97","7.0056"
"08 Sep 97","6.9821"
"05 Sep 97","7.0192"
"04 Sep 97","7.025"
"03 Sep 97","7.0323"
"02 Sep 97","7.0464"
"01 Sep 97","7.068"
"29 Aug 97","7.1059"
"28 Aug 97","7.1029"
"27 Aug 97","7.1267"
"26 Aug 97","7.1142"
"22 Aug 97","7.1395"
"21 Aug 97","7.0481"
"20 Aug 97","7.0324"
"19 Aug 97","7.0407"
"18 Aug 97","7.042"
"15 Aug 97","7.0928"
"14 Aug 97","7.072"
"13 Aug 97","7.1187"
"12 Aug 97","7.0749"
"11 Aug 97","7.1338"
"08 Aug 97","7.1334"
"07 Aug 97","7.0231"
"06 Aug 97","7.0891"
"05 Aug 97","7.1411"
"04 Aug 97","7.0975"
"01 Aug 97","7.0574"
"31 Jul 97","6.9965"
"30 Jul 97","6.9424"
"29 Jul 97","7.014"
"28 Jul 97","7.0293"
"25 Jul 97","6.9851"
"24 Jul 97","7.0149"
"23 Jul 97","6.9961"
"22 Jul 97","7.0641"
"21 Jul 97","7.1104"
"18 Jul 97","7.0784"
"17 Jul 97","7.0865"
"16 Jul 97","7.1069"
"15 Jul 97","7.1401"
"14 Jul 97","7.1196"
"11 Jul 97","7.0512"
"10 Jul 97","7.1249"
"09 Jul 97","7.1178"
"08 Jul 97","7.0708"
"07 Jul 97","7.0494"
"04 Jul 97","7.0613"
"03 Jul 97","7.0834"
"02 Jul 97","7.0321"
"01 Jul 97","7.0532"
"30 Jun 97","7.1313"
"27 Jun 97","7.0735"
"26 Jun 97","7.1316"
"25 Jun 97","7.1249"
"24 Jun 97","7.1734"
"23 Jun 97","7.2124"
"20 Jun 97","7.1666"
"19 Jun 97","7.224"
"18 Jun 97","7.1721"
"17 Jun 97","7.0973"
"16 Jun 97","7.0625"
"13 Jun 97","7.0867"
"12 Jun 97","7.0891"
"11 Jun 97","7.1464"
"10 Jun 97","7.1592"
"09 Jun 97","7.1554"
"06 Jun 97","7.0907"
"05 Jun 97","7.162"
"04 Jun 97","7.1682"
"03 Jun 97","7.1258"
"02 Jun 97","7.2258"
"30 May 97","7.2317"
"29 May 97","7.2726"
"28 May 97","7.2585"
"27 May 97","7.2593"
"23 May 97","7.2428"
"22 May 97","7.3286"
"21 May 97","7.1839"
"20 May 97","7.122"
"19 May 97","7.1241"
"16 May 97","7.0822"
"15 May 97","7.0045"
"14 May 97","6.9957"
"13 May 97","7.03"
"12 May 97","7.0051"
"09 May 97","7.0378"
"08 May 97","7.07"
"07 May 97","7.1388"
"06 May 97","7.1181"
"02 May 97","7.41"
"01 May 97","7.4468"
"30 Apr 97","7.4768"
"29 Apr 97","7.5818"
"28 Apr 97","7.6681"
"25 Apr 97","7.7035"
"24 Apr 97","7.6706"
"23 Apr 97","7.6075"
"22 Apr 97","7.6126"
"21 Apr 97","7.606"
"18 Apr 97","7.5688"
"17 Apr 97","7.5144"
"16 Apr 97","7.5725"
"15 Apr 97","7.5698"
"14 Apr 97","7.6796"
"11 Apr 97","7.7185"
"10 Apr 97","7.6684"
"09 Apr 97","7.6349"
"08 Apr 97","7.6416"
"07 Apr 97","7.6453"
"04 Apr 97","7.7024"
"03 Apr 97","7.7323"
"02 Apr 97","7.7135"
"01 Apr 97","7.7465"
"27 Mar 97","7.6647"
"26 Mar 97","7.634"
"25 Mar 97","7.5982"
"24 Mar 97","7.619"
"21 Mar 97","7.6357"
"20 Mar 97","7.6624"
"19 Mar 97","7.6154"
"18 Mar 97","7.5028"
"17 Mar 97","7.4749"
"14 Mar 97","7.3775"
"13 Mar 97","7.3798"
"12 Mar 97","7.3365"
"11 Mar 97","7.2983"
"10 Mar 97","7.2833"
"07 Mar 97","7.3358"
"06 Mar 97","7.343"
"05 Mar 97","7.3506"
"04 Mar 97","7.2577"
"03 Mar 97","7.2649"
"28 Feb 97","7.2744"
"27 Feb 97","7.1824"
"26 Feb 97","7.2452"
"25 Feb 97","7.1875"
"24 Feb 97","7.1942"
"21 Feb 97","7.1587"
"20 Feb 97","7.1308"
"19 Feb 97","7.1579"
"18 Feb 97","7.1161"
"17 Feb 97","7.1615"
"14 Feb 97","7.1459"
"13 Feb 97","7.1481"
"12 Feb 97","7.1301"
"11 Feb 97","7.1476"
"10 Feb 97","7.1886"
"07 Feb 97","7.1549"
"06 Feb 97","7.288"
"05 Feb 97","7.2963"
"04 Feb 97","7.2725"
"03 Feb 97","7.3438"
"31 Jan 97","7.4339"
"30 Jan 97","7.5289"
"29 Jan 97","7.5608"
"28 Jan 97","7.4759"
"27 Jan 97","7.5151"
"24 Jan 97","7.4814"
"23 Jan 97","7.3888"
"22 Jan 97","7.3493"
"21 Jan 97","7.4429"
"20 Jan 97","7.4355"
"17 Jan 97","7.4125"
"16 Jan 97","7.45"
"15 Jan 97","7.5451"
"14 Jan 97","7.5679"
"13 Jan 97","7.5898"
"10 Jan 97","7.6709"
"09 Jan 97","7.6679"
"08 Jan 97","7.7389"
"07 Jan 97","7.7581"
"06 Jan 97","7.7538"
"03 Jan 97","7.7101"
"02 Jan 97","7.7369"
"31 Dec 96","7.535"
"30 Dec 96","7.5354"
"27 Dec 96","7.5252"
"24 Dec 96","7.5248"
"23 Dec 96","7.5375"
"20 Dec 96","7.6229"
"19 Dec 96","7.6436"
"18 Dec 96","7.6971"
"17 Dec 96","7.686"
"16 Dec 96","7.6471"
"13 Dec 96","7.647"
"12 Dec 96","7.6978"
"11 Dec 96","7.6133"
"10 Dec 96","7.5101"
"09 Dec 96","7.5901"
"06 Dec 96","7.6777"
"05 Dec 96","7.5673"
"04 Dec 96","7.4479"
"03 Dec 96","7.3705"
"02 Dec 96","7.3549"
"29 Nov 96","7.3681"
"28 Nov 96","7.4693"
"27 Nov 96","7.5185"
"26 Nov 96","7.4697"
"25 Nov 96","7.4648"
"22 Nov 96","7.4893"
"21 Nov 96","7.5237"
"20 Nov 96","7.5719"
"19 Nov 96","7.5315"
"18 Nov 96","7.5455"
"15 Nov 96","7.5904"
"14 Nov 96","7.6185"
"13 Nov 96","7.7195"
"12 Nov 96","7.6493"
"11 Nov 96","7.6626"
"08 Nov 96","7.7124"
"07 Nov 96","7.7617"
"06 Nov 96","7.659"
"05 Nov 96","7.6653"
"04 Nov 96","7.7709"
"01 Nov 96","7.7381"
"31 Oct 96","7.6621"
"30 Oct 96","7.6264"
"29 Oct 96","7.5858"
"28 Oct 96","7.5849"
"25 Oct 96","7.5424"
"24 Oct 96","7.6388"
"23 Oct 96","7.582"
"22 Oct 96","7.5477"
"21 Oct 96","7.6185"
"18 Oct 96","7.6087"
"17 Oct 96","7.5726"
"16 Oct 96","7.5802"
"15 Oct 96","7.4465"
"14 Oct 96","7.4928"
"11 Oct 96","7.4991"
"10 Oct 96","7.496"
"09 Oct 96","7.3957"
"08 Oct 96","7.4406"
"07 Oct 96","7.4494"
"04 Oct 96","7.4217"
"03 Oct 96","7.5219"
"02 Oct 96","7.5141"
"01 Oct 96","7.6218"
"30 Sep 96","7.6844"
"27 Sep 96","7.6827"
"26 Sep 96","7.6954"
"25 Sep 96","7.7513"
"24 Sep 96","7.8175"
"23 Sep 96","7.8224"
"20 Sep 96","7.7768"
"19 Sep 96","7.7927"
"18 Sep 96","7.7986"
"17 Sep 96","7.7481"
"16 Sep 96","7.7318"
"13 Sep 96","7.734"
"12 Sep 96","7.858"
"11 Sep 96","7.8895"
"10 Sep 96","7.8891"
"09 Sep 96","7.8878"
"06 Sep 96","7.9037"
"05 Sep 96","7.9147"
"04 Sep 96","7.9311"
"03 Sep 96","7.917"
"02 Sep 96","7.8906"
"30 Aug 96","7.9088"
"29 Aug 96","7.8741"
"28 Aug 96","7.885"
"27 Aug 96","7.8928"
"23 Aug 96","7.8506"
"22 Aug 96","7.796"
"21 Aug 96","7.8516"
"20 Aug 96","7.801"
"19 Aug 96","7.7852"
"16 Aug 96","7.767"
"15 Aug 96","7.8355"
"14 Aug 96","7.8443"
"13 Aug 96","7.7832"
"12 Aug 96","7.7987"
"09 Aug 96","7.7961"
"08 Aug 96","7.7898"
"07 Aug 96","7.7595"
"06 Aug 96","7.7756"
"05 Aug 96","7.7931"
"02 Aug 96","7.8131"
"01 Aug 96","7.8578"
"31 Jul 96","7.908"
"30 Jul 96","7.9075"
"29 Jul 96","7.9078"
"26 Jul 96","7.8931"
"25 Jul 96","7.906"
"24 Jul 96","7.8922"
"23 Jul 96","7.9322"
"22 Jul 96","7.9175"
"19 Jul 96","7.9093"
"18 Jul 96","7.887"
"17 Jul 96","7.9358"
"16 Jul 96","7.9591"
"15 Jul 96","7.9362"
"12 Jul 96","7.8955"
"11 Jul 96","7.8663"
"10 Jul 96","7.8956"
"09 Jul 96","7.9291"
"08 Jul 96","7.9471"
"05 Jul 96","7.9669"
"04 Jul 96","7.8981"
"03 Jul 96","7.9402"
"02 Jul 96","7.917"
"01 Jul 96","7.9249"
"28 Jun 96","7.9046"
"27 Jun 96","8.0111"
"26 Jun 96","7.9777"
"25 Jun 96","7.9985"
"24 Jun 96","8.0221"
"21 Jun 96","8.0355"
"20 Jun 96","8.1143"
"19 Jun 96","8.1059"
"18 Jun 96","8.1098"
"17 Jun 96","8.1307"
"14 Jun 96","8.1212"
"13 Jun 96","8.0832"
"12 Jun 96","8.0527"
"11 Jun 96","8.0402"
"10 Jun 96","8.0769"
"07 Jun 96","8.1019"
"06 Jun 96","7.9963"
"05 Jun 96","8.0641"
"04 Jun 96","8.0479"
"03 Jun 96","8.0845"
"31 May 96","8.1536"
"30 May 96","8.169"
"29 May 96","8.064"
"28 May 96","8.0561"
"24 May 96","8.0525"
"23 May 96","8.0374"
"22 May 96","8.0547"
"21 May 96","8.0214"
"20 May 96","7.9809"
"17 May 96","7.9836"
"16 May 96","8.0558"
"15 May 96","8.0593"
"14 May 96","8.0098"
"13 May 96","8.0659"
"10 May 96","8.05"
"09 May 96","8.1423"
"08 May 96","8.1821"
"07 May 96","8.2447"
"03 May 96","8.2402"
"02 May 96","8.1605"
"01 May 96","8.0449"
"30 Apr 96","8.047"
"29 Apr 96","8.0117"
"26 Apr 96","7.9898"
"25 Apr 96","7.9877"
"24 Apr 96","8.0403"
"23 Apr 96","8.0106"
"22 Apr 96","8.0058"
"19 Apr 96","8.029"
"18 Apr 96","8.0823"
"17 Apr 96","8.1319"
"16 Apr 96","8.0451"
"15 Apr 96","8.0894"
"12 Apr 96","8.0738"
"11 Apr 96","8.1795"
"10 Apr 96","8.0921"
"09 Apr 96","8.1171"
"04 Apr 96","8.0451"
"03 Apr 96","8.0679"
"02 Apr 96","8.0537"
"01 Apr 96","8.1038"
"29 Mar 96","8.1776"
"28 Mar 96","8.2275"
"27 Mar 96","8.1392"
"26 Mar 96","8.1334"
"25 Mar 96","8.0813"
"22 Mar 96","8.1451"
"21 Mar 96","8.0654"
"20 Mar 96","8.0623"
"19 Mar 96","8.1446"
"18 Mar 96","8.107"
"15 Mar 96","8.139"
"14 Mar 96","8.0946"
"13 Mar 96","8.1412"
"12 Mar 96","8.1923"
"11 Mar 96","8.1365"
"08 Mar 96","8.0657"
"07 Mar 96","7.8634"
"06 Mar 96","7.8345"
"05 Mar 96","7.8316"
"04 Mar 96","7.7749"
"01 Mar 96","7.8396"
"29 Feb 96","8.0099"
"28 Feb 96","7.9356"
"27 Feb 96","7.9509"
"26 Feb 96","7.963"
"23 Feb 96","7.8772"
"22 Feb 96","7.8606"
"21 Feb 96","7.8214"
"20 Feb 96","7.8969"
"19 Feb 96","7.8533"
"16 Feb 96","7.6978"
"15 Feb 96","7.69"
"14 Feb 96","7.6931"
"13 Feb 96","7.6293"
"12 Feb 96","7.6449"
"09 Feb 96","7.6411"
"08 Feb 96","7.6519"
"07 Feb 96","7.6494"
"06 Feb 96","7.6983"
"05 Feb 96","7.7477"
"02 Feb 96","7.5938"
"01 Feb 96","7.491"
"31 Jan 96","7.5107"
"30 Jan 96","7.4588"
"29 Jan 96","7.4994"
"26 Jan 96","7.4652"
"25 Jan 96","7.3977"
"24 Jan 96","7.3306"
"23 Jan 96","7.3723"
"22 Jan 96","7.3498"
"19 Jan 96","7.3131"
"18 Jan 96","7.2751"
"17 Jan 96","7.3479"
"16 Jan 96","7.3461"
"15 Jan 96","7.442"
"12 Jan 96","7.4974"
"11 Jan 96","7.5291"
"10 Jan 96","7.5318"
"09 Jan 96","7.5069"
"08 Jan 96","7.5265"
"05 Jan 96","7.5256"
"04 Jan 96","7.4485"
"03 Jan 96","7.5405"
"02 Jan 96","7.4815"
"29 Dec 95","7.4437"
"28 Dec 95","7.4584"
"27 Dec 95","7.4357"
"22 Dec 95","7.5555"
"21 Dec 95","7.5838"
"20 Dec 95","7.5396"
"19 Dec 95","7.5686"
"18 Dec 95","7.4879"
"15 Dec 95","7.4301"
"14 Dec 95","7.4316"
"13 Dec 95","7.4625"
"12 Dec 95","7.4799"
"11 Dec 95","7.4924"
"08 Dec 95","7.5132"
"07 Dec 95","7.4674"
"06 Dec 95","7.4029"
"05 Dec 95","7.5124"
"04 Dec 95","7.5477"
"01 Dec 95","7.5465"
"30 Nov 95","7.5811"
"29 Nov 95","7.618"
"28 Nov 95","7.6461"
"27 Nov 95","7.5651"
"24 Nov 95","7.6595"
"23 Nov 95","7.684"
"22 Nov 95","7.7199"
"21 Nov 95","7.7823"
"20 Nov 95","7.7864"
"17 Nov 95","7.7492"
"16 Nov 95","7.7135"
"15 Nov 95","7.822"
"14 Nov 95","7.8399"
"13 Nov 95","7.8563"
"10 Nov 95","7.88"
"09 Nov 95","7.852"
"08 Nov 95","7.802"
"07 Nov 95","7.8914"
"06 Nov 95","7.8782"
"03 Nov 95","7.9356"
"02 Nov 95","7.8825"
"01 Nov 95","7.9095"
"31 Oct 95","7.958"
"30 Oct 95","8.0348"
"27 Oct 95","8.0753"
"26 Oct 95","8.0266"
"25 Oct 95","8.0445"
"24 Oct 95","8.2206"
"23 Oct 95","8.2161"
"20 Oct 95","8.1634"
"19 Oct 95","8.0864"
"18 Oct 95","8.0997"
"17 Oct 95","8.1593"
"16 Oct 95","8.1358"
"13 Oct 95","8.0851"
"12 Oct 95","8.1717"
"11 Oct 95","8.1551"
"10 Oct 95","8.1416"
"09 Oct 95","8.128"
"06 Oct 95","8.0651"
"05 Oct 95","8.0462"
"04 Oct 95","8.0149"
"03 Oct 95","8.0318"
"02 Oct 95","8.0672"
"29 Sep 95","8.1479"
"28 Sep 95","8.1695"
"27 Sep 95","8.1689"
"26 Sep 95","8.0264"
"25 Sep 95","8.053"
"22 Sep 95","8.0232"
"21 Sep 95","7.8665"
"20 Sep 95","7.8523"
"19 Sep 95","7.8797"
"18 Sep 95","7.8787"
"15 Sep 95","7.8398"
"14 Sep 95","7.7795"
"13 Sep 95","7.7919"
"12 Sep 95","7.8616"
"11 Sep 95","7.9269"
"08 Sep 95","7.9272"
"07 Sep 95","7.9411"
"06 Sep 95","7.9208"
"05 Sep 95","7.9484"
"04 Sep 95","7.9559"
"01 Sep 95","7.9624"
"31 Aug 95","8.1037"
"30 Aug 95","8.0686"
"29 Aug 95","8.0622"
"25 Aug 95","8.0644"
"24 Aug 95","8.0963"
"23 Aug 95","8.0946"
"22 Aug 95","8.0771"
"21 Aug 95","8.0784"
"18 Aug 95","8.1497"
"17 Aug 95","8.1844"
"16 Aug 95","8.2009"
"15 Aug 95","8.267"
"14 Aug 95","8.2197"
"11 Aug 95","8.095"
"10 Aug 95","8.009"
"09 Aug 95","8.0692"
"08 Aug 95","8.0441"
"07 Aug 95","8.048"
"04 Aug 95","8.0776"
"03 Aug 95","8.1577"
"02 Aug 95","8.1427"
"01 Aug 95","8.261"
"31 Jul 95","8.229"
"28 Jul 95","8.2484"
"27 Jul 95","8.1848"
"26 Jul 95","8.1961"
"25 Jul 95","8.2849"
"24 Jul 95","8.3047"
"21 Jul 95","8.3592"
"20 Jul 95","8.3371"
"19 Jul 95","8.2964"
"18 Jul 95","8.2597"
"17 Jul 95","8.2249"
"14 Jul 95","8.2342"
"13 Jul 95","8.1811"
"12 Jul 95","8.1249"
"11 Jul 95","8.1349"
"10 Jul 95","8.1336"
"07 Jul 95","8.1659"
"06 Jul 95","8.3524"
"05 Jul 95","8.3437"
"04 Jul 95","8.4182"
"03 Jul 95","8.4734"
"30 Jun 95","8.4888"
"29 Jun 95","8.5052"
"28 Jun 95","8.4745"
"27 Jun 95","8.4144"
"26 Jun 95","8.3982"
"23 Jun 95","8.1912"
"22 Jun 95","8.0231"
"21 Jun 95","8.1527"
"20 Jun 95","8.1357"
"19 Jun 95","8.129"
"16 Jun 95","8.2144"
"15 Jun 95","8.1256"
"14 Jun 95","8.0823"
"13 Jun 95","8.026"
"12 Jun 95","8.1602"
"09 Jun 95","8.1394"
"08 Jun 95","7.9035"
"07 Jun 95","7.7989"
"06 Jun 95","7.715"
"05 Jun 95","7.7341"
"02 Jun 95","7.7483"
"01 Jun 95","7.8527"
"31 May 95","7.9587"
"30 May 95","7.9248"
"26 May 95","7.9784"
"25 May 95","7.9121"
"24 May 95","7.9126"
"23 May 95","8.0883"
"22 May 95","8.1014"
"19 May 95","8.1338"
"18 May 95","8.1118"
"17 May 95","8.1959"
"16 May 95","8.1754"
"15 May 95","8.2422"
"12 May 95","8.2378"
"11 May 95","8.221"
"10 May 95","8.162"
"09 May 95","8.3687"
"05 May 95","8.3339"
"04 May 95","8.3617"
"03 May 95","8.4035"
"02 May 95","8.4773"
"01 May 95","8.4831"
"28 Apr 95","8.4876"
"27 Apr 95","8.4388"
"26 Apr 95","8.4024"
"25 Apr 95","8.4562"
"24 Apr 95","8.4006"
"21 Apr 95","8.395"
"20 Apr 95","8.4294"
"19 Apr 95","8.482"
"18 Apr 95","8.3641"
"13 Apr 95","8.3671"
"12 Apr 95","8.4213"
"11 Apr 95","8.4887"
"10 Apr 95","8.4892"
"07 Apr 95","8.424"
"06 Apr 95","8.4602"
"05 Apr 95","8.4353"
"04 Apr 95","8.449"
"03 Apr 95","8.4889"
"31 Mar 95","8.5461"
"30 Mar 95","8.4969"
"29 Mar 95","8.5911"
"28 Mar 95","8.5339"
"27 Mar 95","8.5009"
"24 Mar 95","8.4672"
"23 Mar 95","8.5049"
"22 Mar 95","8.4784"
"21 Mar 95","8.4698"
"20 Mar 95","8.5043"
"17 Mar 95","8.54"
"16 Mar 95","8.453"
"15 Mar 95","8.5677"
"14 Mar 95","8.5827"
"13 Mar 95","8.7249"
"10 Mar 95","8.7117"
"09 Mar 95","8.7754"
"08 Mar 95","8.7931"
"07 Mar 95","8.8607"
"06 Mar 95","8.7112"
"03 Mar 95","8.6148"
"02 Mar 95","8.6075"
"01 Mar 95","8.6218"
"28 Feb 95","8.6862"
"27 Feb 95","8.7059"
"24 Feb 95","8.6863"
"23 Feb 95","8.6305"
"22 Feb 95","8.7149"
"21 Feb 95","8.7701"
"20 Feb 95","8.7193"
"17 Feb 95","8.6809"
"16 Feb 95","8.6673"
"15 Feb 95","8.6577"
"14 Feb 95","8.7569"
"13 Feb 95","8.7663"
"10 Feb 95","8.5654"
"09 Feb 95","8.5454"
"08 Feb 95","8.5576"
"07 Feb 95","8.5336"
"06 Feb 95","8.631"
"03 Feb 95","8.6257"
"02 Feb 95","8.6128"
"01 Feb 95","8.5997"
"31 Jan 95","8.6242"
"30 Jan 95","8.6393"
"27 Jan 95","8.6433"
"26 Jan 95","8.7153"
"25 Jan 95","8.7868"
"24 Jan 95","8.783"
"23 Jan 95","8.7858"
"20 Jan 95","8.7239"
"19 Jan 95","8.7065"
"18 Jan 95","8.7655"
"17 Jan 95","8.6861"
"16 Jan 95","8.694"
"13 Jan 95","8.7439"
"12 Jan 95","8.7501"
"11 Jan 95","8.7679"
"10 Jan 95","8.7701"
"09 Jan 95","8.7806"
"06 Jan 95","8.7151"
"05 Jan 95","8.7741"
"04 Jan 95","8.7643"
"03 Jan 95","8.8134"
"30 Dec 94","8.7508"
"29 Dec 94","8.7714"
"28 Dec 94","8.5201"
"23 Dec 94","8.5367"
"22 Dec 94","8.5357"
"21 Dec 94","8.5379"
"20 Dec 94","8.5592"
"19 Dec 94","8.537"
"16 Dec 94","8.5585"
"15 Dec 94","8.5523"
"14 Dec 94","8.5873"
"13 Dec 94","8.6295"
"12 Dec 94","8.5677"
"09 Dec 94","8.5105"
"08 Dec 94","8.5993"
"07 Dec 94","8.6188"
"06 Dec 94","8.6411"
"05 Dec 94","8.5834"
"02 Dec 94","8.5227"
"01 Dec 94","8.5085"
"30 Nov 94","8.5032"
"29 Nov 94","8.5287"
"28 Nov 94","8.4466"
"25 Nov 94","8.4894"
"24 Nov 94","8.4719"
"23 Nov 94","8.4852"
"22 Nov 94","8.5711"
"21 Nov 94","8.5911"
"18 Nov 94","8.605"
"17 Nov 94","8.6557"
"16 Nov 94","8.6191"
"15 Nov 94","8.6465"
"14 Nov 94","8.6854"
"11 Nov 94","8.7263"
"10 Nov 94","8.6935"
"09 Nov 94","8.692"
"08 Nov 94","8.7806"
"07 Nov 94","8.7946"
"04 Nov 94","8.7198"
"03 Nov 94","8.7572"
"02 Nov 94","8.8083"
"01 Nov 94","8.7241"
"31 Oct 94","8.8014"
"28 Oct 94","8.746"
"27 Oct 94","8.8301"
"26 Oct 94","8.9236"
"25 Oct 94","8.9242"
"24 Oct 94","8.7967"
"21 Oct 94","8.7177"
"20 Oct 94","8.6967"
"19 Oct 94","8.6597"
"18 Oct 94","8.6084"
"17 Oct 94","8.5385"
"14 Oct 94","8.6365"
"13 Oct 94","8.6148"
"12 Oct 94","8.6879"
"11 Oct 94","8.7575"
"10 Oct 94","8.7734"
"07 Oct 94","8.8174"
"06 Oct 94","8.9114"
"05 Oct 94","8.986"
"04 Oct 94","8.9507"
"03 Oct 94","8.996"
"30 Sep 94","8.8877"
"29 Sep 94","8.9319"
"28 Sep 94","8.8937"
"27 Sep 94","8.9989"
"26 Sep 94","8.9798"
"23 Sep 94","8.9698"
"22 Sep 94","9.0034"
"21 Sep 94","9.1202"
"20 Sep 94","9.1256"
"19 Sep 94","9.0691"
"16 Sep 94","9.0793"
"15 Sep 94","8.8774"
"14 Sep 94","8.9966"
"13 Sep 94","8.8108"
"12 Sep 94","8.8254"
"09 Sep 94","8.8949"
"08 Sep 94","8.6714"
"07 Sep 94","8.7876"
"06 Sep 94","8.8333"
"05 Sep 94","8.6911"
"02 Sep 94","8.6981"
"01 Sep 94","8.5646"
"31 Aug 94","8.61"
"30 Aug 94","8.6228"
"26 Aug 94","8.5801"
"25 Aug 94","8.6577"
"24 Aug 94","8.7609"
"23 Aug 94","8.7505"
"22 Aug 94","8.7669"
"19 Aug 94","8.7775"
"18 Aug 94","8.7769"
"17 Aug 94","8.6722"
"16 Aug 94","8.7243"
"15 Aug 94","8.7978"
"12 Aug 94","8.7745"
"11 Aug 94","8.769"
"10 Aug 94","8.5682"
"09 Aug 94","8.6046"
"08 Aug 94","8.5071"
